"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"525","Iron Gym Pull Up Bars","Geniale Alternative zu Klemm-Türrecks","Kai","In meiner alten Wohnung hatte ich ein Türreck, welches man zwischen den Türrahmen verkeilt. Die Gumminoppen haben abgefärbt und die stetige Spannung ihre Spuren am Rahmen hinterlassen. Außerdem hat das Türreck doch auf Dauer auch gestört.Der Iron Gym ist eine geniale Alternative, sofern man einen Türrahmen im Haus hat, dessen Maße passen. Meiner hat eine Tiefe von 18,5 cm, das Gewicht hängt so allerdings schon an den Rundstangen, der Plastikteil liegt nicht mehr auf der Wand auf. Dennoch hält es mein Gewicht von 75 kg ohne Probleme. Also erst Ausmessen, dann Bestellen!Lieferung: Wie immer top und zügig durch Amazon.Verpackung: Alle Einzelteile sind sicher in Schaumstoff verpackt, Kleinteile getrennt. Im Lieferumfang enthalten sind der Iron Gym (bestehend aus 4 Stangen plus der Plastik/Schaumstoff Auflage), ein kleiner Ernähtungs- und Trainings-Ratgeber, ein Sicherheitskeil und die Sicherheits-Befestigung. Letztere sind beide optional und verhindern, dass der Iron Gym sich beim Training aushängt. Der Keil wird einfach in den Türrahmen gesteckt, die Befestigung wird mit Dübeln in der Wand verankert. Doch wie gesagt, beides optional, ich trainiere ohne.Qualität: Ich war überrascht, wie robust die Konstruktion wirkt. Die Schaumstoffpolster halten einiges aus, die Metallstangen sind allesamt solide und ohne scharfe Kanten. Die Montage ist eine Sache von Sekunden - statt dem beigepackten Schlüssel würde ich für die Schrauben aber eigenes Werkzeug empfehlen. Die Schrauben jedoch nicht zu fest ziehen!Handling: Klimmzüge müssen natürlich mit angewinkelten Beinen durchgeführt werden. Die Griffe sind angenehm und rutschfest, 3 Griffstellungen sind möglich. Auch für Liegestütze (2 Griffmöglichkeiten) und Sit-Ups ist das Gerät klasse. Für Dips ist ein Stuhl praktischer als dieses Gerät, da zu tief.Meine volle Kaufempfehlung. Sollte sich auf lange Zeit meine Meinung zum Iron Gym ändern, werde ich die Rezession natürlich dementsprechend aktualisieren.","Reviewed in Germany on 19 October 2012","5.0 out of 5 stars","Verified Purchase"
"526","Iron Gym Pull Up Bars","barra de dominadas","Doctore Profesore","muy práctica la barra de dominadas que NO necesita ninguna instalación. es una muy buena opción para casas con un diseño bonito que no permiten otro tipo de opciones","Reviewed in Spain on 15 October 2015","5.0 out of 5 stars","Verified Purchase"
"527","Iron Gym Pull Up Bars","Buenas","Cliente Amazon","Estupendas, resistentes, el velcro estupendo. No le doy el máximo, porque vienen sin las anillas  para enganchar mosquetones (lo sabía antes de comprarlas). Estas correas yo no las uso para lo que sugiere el fabricante. Son estupendas para engancharlas al cable de máquinas de poleas y hacer recto abdominal, oblicuos y transverso. Son de mejor calidad que las que tenía. Las recomiendo","Reviewed in Spain on 6 June 2017","5.0 out of 5 stars","Verified Purchase"
"528","Iron Gym Pull Up Bars","tres insatisfait","stéphane rey","mauvais produit ne tiens pas du tout sur l'encadrement de mes portes, mal conçuje vais aller chez decathlon pour trouver celui qui me conviendrane pas acheter","Reviewed in France on 21 October 2014","4.0 out of 5 stars","Verified Purchase"
"529","Iron Gym Pull Up Bars","not bad","Secret shopper","I'm sometimes a bit concerned that the Velcro might not hold, but in yet to fall on my Harris from a great height. Cheap and cheerful","Reviewed in the United Kingdom on 21 September 2014","1.0 out of 5 stars","Verified Purchase"
"530","Iron Gym Pull Up Bars","Great bar for any level fitness","Barbara Konkus","I have worked out for over 50 years, always had a pull up bar.  I needed a new one and decided on this one.  I am happy with it.  I do pull ups and dead hangs everyday.  I was skeptical at fist of the pressure type door mounted bar ... I was surprised at the ease of assembly, and it works !!  I had two grandkids on it and it held up.  I love the size and the versatility - multiple hand grips - works great and fair price.","Reviewed in the United States on 18 December 2023","4.0 out of 5 stars","Verified Purchase"
"531","Iron Gym Pull Up Bars","Buon Prodotto","Amazon Customer","Fa esattamente quello che deve fare. Le bande sono piuttosto resistenti e ci si può allenare comodamente. Lo consiglio certamente.","Reviewed in Italy on 29 July 2013","4.4 out of 5 stars","Verified Purchase"
"532","Iron Gym Pull Up Bars","Reliable doorframe apparatus","Trevor","Sturdy and fits on my doorframe as advertised. One star deducted because the ""grips"" are actually pretty slippery, not very easy to use without some extra tape or chalk or something.","Reviewed in Canada on 8 June 2023","4.0 out of 5 stars","Verified Purchase"
"533","Iron Gym Pull Up Bars","Prodotto ottimo ma arrivato con qualche pecca","ale","Sbarra molto resistente, ma arrivata con qualche pezzo mancante e con bulloni non buoni poichè girano a vuoto. Ne comprerò altri, ma la sbarra merita.","Reviewed in Italy on 23 October 2020","4.0 out of 5 stars","Verified Purchase"
"534","Iron Gym Pull Up Bars","Preis-Leistung Top","Marina Bauer","Ich habe mir dieses Klimmzug-Türreck nach langem Hin- und Herüberlegen dann doch gekauft. Zuerst natürlich meinen Türrahmen ausgemessen, um da komplett auf der sicheren Seite zu sein, dass alles passt.Das Türreck ist super einfach aufzubauen und lässt sich dann einfach in die Tür hängen. Es sitzt und passt alles und hält auch meinen Freund mit seinen knapp 80 kg beim Training locker aus.Von der Verarbeitung und Montage ist das Türreck wirklich top. Leider muss ich einen Stern abziehen, was aber eher an der Konstruktion eines solchen Recks an sich liegt. Es kann eben von der Türrahmenleiste rutschen, was mir gestern abend schmerzlicherweise deutlich gemacht wurde. Ich habe Beinheben bis zu den Händen gemacht und habe dabei wohl das Reck irgendwie von der Türrahmenleiste gehoben. Auf jeden Fall bin ich böse auf dem Hintern gelandet und hab mir ordentlich was geprellt. Für diese Übung ist das Reck dann wohl nicht geeignet.Für einfache Klimmzüge, Liegestütze und Bauchübungen am Boden ist die Stange aber echt empfehlenswert, zumal für diesen Preis.","Reviewed in Germany on 27 October 2013","4.0 out of 5 stars","Verified Purchase"
"535","Iron Gym Pull Up Bars","No recomendable","Ambrosio","Tiene muy mala estabilidad y no lo he podido colocar en la puerta porque no se sujeta nada de forma q lo tengo en el armario","Reviewed in Spain on 29 August 2014","4.0 out of 5 stars","Verified Purchase"
"536","Iron Gym Pull Up Bars","Facil de instalar y muy util.","fidel","Una buena herramienta para ejercitarse en casa","Reviewed in Spain on 26 April 2021","1.0 out of 5 stars","Verified Purchase"
"537","Iron Gym Pull Up Bars","Gut fürs morgentliche wach werden","Volki","Schneller Versand! Obwohl der 05.07. als Liefertermin angegeben war war der Artikel schon am 28.06. da! Die Verarbeitung ist ganz gut. Ich war etwas skeptisch wegen der angegebenen Türmaße, aber es passt perfekt!Gegen mein Studiotraining würde ich es zwar nich eintauschen, aber um morgens den Kreislauf ein wenig in Schwung zu bringen wird es ausreichen!","Reviewed in Germany on 2 July 2013","4.0 out of 5 stars","Verified Purchase"
"538","Iron Gym Pull Up Bars","Buen material","Alejandro","El material es muy bueno, llegó en excelentes condiciones. El problema es que no especifican el ancho de la puerta ni la altura, y porque en México la mayoría de las paredes son muy gruesas por eso no va a quedar en todas. Si pueden comprar alguno que tenga la opción de extenderse de los lados mucho mejor y así garantizan que quede en su puerta.","Reviewed in Mexico on 17 November 2019","4.0 out of 5 stars","Verified Purchase"
"539","Iron Gym Pull Up Bars","Good Addition to an Iron Gym, Especially If You Like Velcro","Brett","Bought to use with my Iron Gym (duh) so that I could do hanging ab exercises.  They do work well enough, but I sometimes question if they will hold me (the closures on them are velcro - and while the contact area for the velcro pads is substantial, I still hesitated at first to put my full weight on them.  That said, they do hold (I'm about 175lbs) and don't seem to be straining at all but I'll knock off half a start for using velcro over a different hanging solution (not to mention the ripping sound of parting that much velcro when you remove them).They do enable me to do the hanging ab crunches I purchased them for, but not the oblique movements - this is not due to a fault in the product itself per se, but more just a fact of how it works - since you're hanging under the Iron Gym, you're in the middle of a door frame.  This means that side to side movements will be limited by the width of the door frame itself.  So half a star lost here.Still overall, a good product if you already own the Iron Gym (or similar) and want to expand your use of it.","Reviewed in the United States on 4 August 2015","4.0 out of 5 stars","Verified Purchase"
"540","Iron Gym Pull Up Bars","Roto en menos de 3 meses","Ge","Llegó a finales de Septiembre, y le he dado unos 30 entrenos de uso. El narrow grip ya se ha roto sin hacer ningún mal uso, y conservándolo adecuadamente. La pared ha quedado llena de manchas negras. Los bordes de las puertas están mellados. Voy a solicitar una devolución del dinero, me parece vergonzoso.","Reviewed in Spain on 25 December 2023","4.0 out of 5 stars","Verified Purchase"
"541","Iron Gym Pull Up Bars","Very few flaws—well built","Anon","I purchased this for my twelve year old daughter, who wanted to strengthen her arms. Therefore, I never planned on doing any “heavy-duty” workouts with it or such, so I can’t properly rate it in regards to range of motion as I have no experience in that department, but it seems to be sturdy enough for dips, pushups, etc from what I can tell. In regards to the set-up, the instructions were a bit confusing, but there are many Youtube videos online easily guiding you through the process, so that was no problem.Everything was very well packaged and nothing was damaged-everything was in bags, that were indicated.Now in regards to the sturdiness. I’ll be honest, at first, I was a bit worried that it would fall. We hung it on my daughter’s doorframe, so it would be a pull-up bar. After pulling on it quite a few times to test the durability, we tried it. I believe the weight limit is something around 250lbs or so. I feel as if this bar would be sturdy enough, but I am not positive.Last two things—the only big flaw I noticed was that since we hung ours on the doorframe, we must be really careful to not push up when  when doing pull-ups as that would cause it to fall from the doorframe and for the person to injure themselves. Lastly, I read some reviews mentioning that the individual’s doorframe began to bend and the bar caused problems in the doorframe. Since I haven’t had it very long, and since the primary user of the bar is only around 80 lbs, I haven’t seen any issues in the doorframe, but only time will tell.Overall, I recommend this bar for recreational purposes, and just to get a good workout in at home. It serves our purpose and is very helpful.","Reviewed in the United States on 12 January 2020","4.4 out of 5 stars","Verified Purchase"
