"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"492","Sunny Health & Fitness Twisting Stair Stepper Machine","Great little machine with ONE small challenge","Info Seeker","I love this stepper!  The one ""complaint"" (and it is really just a precaution):  If you are weak (or perhaps elderly), do NOT depend on leaning on the handlebars to get on the machine - get one foot on first, then the handlebars will help you mount the machine; otherwise, it easily tilts and could throw you to the floor.  It is small, compact, easy to move and gives me a great workout.  I have a Cubii (can I say that?) and enjoy using it to keep my circulation strong, but it did nothing to help me build strength in my thighs to navigate stairs.  Perhaps they could add some weight on the ""front"" of the machine to counter-balance it, but then it wouldn't be as easy to move around.  I'd buy it again.  So many people don't understand how important it is as you age to keep the thigh muscles strong enough to lift you out of chairs, climb stairs, etc.  Having to pull (or push) yourself up a flight of stairs or out of a recliner with arm/shoulder muscles alone is asking for trouble - too easy to break or dislocate something - then what are you going to do?","Reviewed in the United States on 19 January 2024","4.0 out of 5 stars","Verified Purchase"
"493","Sunny Health & Fitness Twisting Stair Stepper Machine","Waste of Money","Gerry S","Had a previous version of this unit for a couple of years.  It worked great until a frame weld broke.  Bought this as a replacement because the base is a sturdier design.  I used to do 2000 steps in a half hour on the old one, which was a great workout.  This new unit is so incredibly stiff, I'd be lucky to do a few hundred in a half hour.  In addition, unlike the old one, the counter only works with a full top to bottom stoke so when trying to step quickly it's useless.  Don't waste your money on this piece of junk.","Reviewed in Canada on 17 December 2023","5.0 out of 5 stars","Verified Purchase"
"494","Sunny Health & Fitness Twisting Stair Stepper Machine","Boa qualidade","Paula","Serve muito bem para o pretendido","Reviewed in Spain on 9 December 2023","1.0 out of 5 stars","Verified Purchase"
"495","Sunny Health & Fitness Twisting Stair Stepper Machine","Us eYou Tube video for assembly","Rae","Came yesterday incredibly well packed. Exploding diagrams not my thing! You Tube saved the day with their video which you can watch through then stop at each step to work through it. Easy peasy!Gives your lungs and legs a good workout, start slow and build up. Good to have step depth to change and handlebar height change as I'm only short. Small footprint to store, seems well made. So far very pleased.UPDATE: no guarantee in UK according to Sunny, disappointing! I was suspicious when I could find nothing in the manual. Hope it lasts as pleased so far.","Reviewed in the United Kingdom on 24 March 2023","5.0 out of 5 stars","Verified Purchase"
"496","Sunny Health & Fitness Twisting Stair Stepper Machine","The screw does not totally fit into the bar","Anthony","The screw does not totally fit into the bar, need some help or replacement","Reviewed in Canada on 31 December 2023","4.0 out of 5 stars","Verified Purchase"
"497","Sunny Health & Fitness Twisting Stair Stepper Machine","Excelente","Anthony","Breve espacio y efectivo","Reviewed in Mexico on 23 December 2022","3.0 out of 5 stars","Verified Purchase"
"498","Sunny Health & Fitness Twisting Stair Stepper Machine","Etwas schwergängig am Anfang der Übungen.","Cecilia Flores Pagani","Nimmt wenig Platz weg.  Könnte leichtgängiger sein. Gutes Übungsgerät","Reviewed in Germany on 17 December 2023","3.0 out of 5 stars","Verified Purchase"
"499","Sunny Health & Fitness Twisting Stair Stepper Machine","SERVICIO DE AMAZON NEFASTO. FALLABA EL DISPLEY Y NO ME SOLUCIONARON EL PROBLEMA.","Frank K.","La máquina funciona, pero no es de recibo que si falla el display no puedan cambiarlo, simple y llánamente. Después de montar la máquina lo que menos apetece es desmontarla otra vez, empaquetarla y enviarla. SOLO era el display, pero no me ofrecieron ninguna solución, aun siendo un cliente muy habitual. Lamentable.","Reviewed in Spain on 2 December 2023","5.0 out of 5 stars","Verified Purchase"
"500","Sunny Health & Fitness Twisting Stair Stepper Machine","Ben oltre le aspettative","FELIPE","Ho avuto diversi stepper in passato ma questo è il non plus ultra. Semplicemente eccezionale.Robusto , non cigola come glia altri e i pedali sono molto alti quindi si fa più fatica ed è quasi paragonabile a quelli usati in palestra.  Molto ma molto soddisfatta","Reviewed in Italy on 5 September 2023","4.0 out of 5 stars","Verified Purchase"
"501","Iron Gym Pull Up Bars","La calidad de agarre","Carl","I use it to deadhang and stretch out the spine after an entire day of sitting. You can physically feel the lower spine stretched out and more relaxed after doing so. Give it 4 stars as one of the holes for the screws was shredded and didn't work right, but I was still able to build and use it.","Reviewed in Australia on 27 May 2023","4.4 out of 5 stars","Verified Purchase"
"502","Iron Gym Pull Up Bars","Easy to use, work well.","Sergey","Low quality. But return condition","Reviewed in Australia on 21 October 2023","4.0 out of 5 stars","Verified Purchase"
"503","Iron Gym Pull Up Bars","Gracias","Tully","The design is fantastic but unfortunately I am missing the locking nuts (quantity 4) that secures the thing together. If someone could send those out to them that would be greatly appreciate","Reviewed in Australia on 2 October 2023","1.0 out of 5 stars","Verified Purchase"
"504","Iron Gym Pull Up Bars","Gute Verarbeitung länge sehr zu empfehlen!","Bell","Is the manual missing or normally not included at all?","Reviewed in Australia on 16 October 2023","3.0 out of 5 stars","Verified Purchase"
"505","Iron Gym Pull Up Bars","Item not even and reused box","Bell","La verdad el montaje sencillo y el apoyarla va muy segura de agarra perfectamente la recomiendo 100 por cien","Reviewed in Spain on 15 February 2024","2.0 out of 5 stars","Verified Purchase"
"506","Iron Gym Pull Up Bars","Ottimo accessorio.","Jorge","These straps work well with the Iron Gym pull-up bar. They use velcro for closure and they feel very sturdy. No concerns at all about them coming off when I'm working out. Not much else to say, really. If you need straps like these and you don't want to spend a lot, you should probably get them.One small word of caution though: they are not heavily padded, so if you weigh much, you may find these uncomfortable. I'm fairly light, so it's not a big issue, but for folks putting a lot of pressure on their arms, these may become painful.","Reviewed in the United States on 28 October 2014","2.0 out of 5 stars","Verified Purchase"
"507","Iron Gym Pull Up Bars",NA,"Jeff","Todo bien","Reviewed in Mexico on 14 June 2021","5.0 out of 5 stars","Verified Purchase"
"508","Iron Gym Pull Up Bars",NA,"Francisco J. Reyes Silva","Habe diese an meiner Decke angebrachten Klimzugstange angehängt, von der Höhe sehr gut, alles andere war mit einfach zu lang von den Schlaufen her!","Reviewed in Germany on 24 July 2020","5.0 out of 5 stars","Verified Purchase"
"509","Iron Gym Pull Up Bars",NA,"Damian S.","Item not even and reused box","Reviewed in Singapore on 6 June 2020","5.0 out of 5 stars","Verified Purchase"
"510","Iron Gym Pull Up Bars",NA,"benjamin yeo","Utile per implementare il già ottimo Iron gym. Si montano e smontano in 10 secondi, ci vuole solo un pò di accortezza per renderli della stessa lunghezza, attancando con cura gli strap.","Reviewed in Italy on 13 January 2016","5.0 out of 5 stars","Verified Purchase"
"511","Iron Gym Pull Up Bars","Simple and Awesome","Ben S.","The pandemic taught me how to get a good workout at home, and even now that we're out of it the habit remains. This pull up bar is surprisingly durable and supports my weight without a problem (230lb), and it allows me to get some back work in whenever I want. I use only the parallel grips, as the regular grip is a little too narrow for my shoulder width, but that's what I prefer anyhow and I have no concerns about them breaking.I will say, it may be beneficial to put a tennis ball or something protective on each end of the bar that presses against the door frame, and it is starting to leave a visible indentation. But, that is also variable depending on the weight of the person using the bar and how hard it presses into the frame.","Reviewed in the United States on 6 December 2023","4.4 out of 5 stars","Verified Purchase"
"512","Iron Gym Pull Up Bars","Iron Gym + tiras abdominales","Natxo","100% recomendado. Entrega en 24 horas. Tambien compré las tiras abdominales y estoy muy contento con ellas. Paciencia al ppo.","Reviewed in Spain on 7 August 2014","5.0 out of 5 stars","Verified Purchase"
"513","Iron Gym Pull Up Bars","Slow delivery","Namit","Took 3 weeks to deliver.Everything else was good","Reviewed in the United States on 1 October 2021","5.0 out of 5 stars","Verified Purchase"
"514","Iron Gym Pull Up Bars","Iron Gym...","danny","They are great,  I am 93 kg and the velcro is very strong...","Reviewed in the United Kingdom on 8 June 2015","4.0 out of 5 stars","Verified Purchase"
"515","Iron Gym Pull Up Bars","A few adjustments as it did not fit the door frame.","Fulrcum","Seems sturdy. Easy to assemble, tad there are 4 screws and it comes with a wrench. And the metal tubes are pretty solid. When assembled it was too wide for the door way. I took off the rubber end caps and cut off 1.5 inches off each side and then put the rubber caps on again. Fits perfectly. I also wanted it higher so on the backside of the door frame I secured a piece of wood that boosts the bar up about 2.25 inches. This will also help with the weight (I’m 220lbs) on the moulding around the door. The only thing that puzzles me is that everything is metal but the bar that rests horizontally on the back of the door frame. It’s plastic. Seems somewhat durable, but I wonder if that will be the thing that might break. We will see.***Update (3 weeks later): solid and functional. I’ve done about 900 chin ups/pull ups on it, and it flexes, but it is sturdy and solid. The foam pads have ripped a bit, but I just use hockey tape and wrap the handles. No other issues. Great purchase.","Reviewed in Canada on 22 November 2020","5.0 out of 5 stars","Verified Purchase"
